"Title ID","Title","Annotation","Publisher","Copyright","OriginalCopyright","Translator","Author","Illustrator","Grade Level Span","Language","Genre","Classification","Culture","Topic","Discipline","Standard","Award"
"15391","Prairie Dogs Kiss and Lobsters Wave: How Animals Say Hello","Animal communication and social behavior are described by showing how animals greet others of their own species. A variety of animals are highlighted including mammals, insects, and ocean creatures. Photographs and watercolor illustrations fill two-page spreads and are accompanied by several paragraphs of entertaining and informative text. Can be read aloud to introduce animal research.","Henry Holt and Company","1998",,,"Marilyn Singer","Norman  Chartier","3 thru 5","English","Nonfiction","Picture Book, Read Aloud",,"Life Science (Biology)","Science","LS 3.3",
"2533","Prancing, Dancing Lily","Lily will someday be the “bell cow” leading her herd, but because her prancing and dancing disrupt their order, she travels the world in search of the right place and dance for her. She breaks up a square dance by turning the wrong way; flubs an appearance with the Radio City Rockettes; tries out stilt dancing, flamenco, and belly dancing in various countries; and finally finds her true calling in a Caribbean conga line. Illustrated with humorous cartoon-style drawings.","Dial Books for Young Readers","2004",,,"Marsha Diane Arnold","John Manders","K thru 2, 3 thru 5","English","Fiction","Picture Book, Read Aloud",,"Dance","Visual and Performing Arts","VAPA D PreK-12.2",
"40464","President’s Stuck in the Bathtub: Poems About the Presidents, The","Author Susan Katz researched presidents of the United States and discovered that all were funny people. Bright, digitally colored ink drawings accompany the humorous facts and trivia about every president. The book offers suggested classroom activities for poetry month, Presidents’ Day, and presidential elections.","Clarion Books","2012",,,"Susan Katz","Robert Neubecker","K thru 2, 3 thru 5","English","Poetry","Picture Book",,"American History, English-Language Arts/General, Government and Politics","History/Social Science, English-Language Arts/General ","HSS K.6, HSS 2.5, HSS 5.5",
"38088","Prince of the Pond, Otherwise Known as De Fawg Pin","Having been turned into a frog by a hag, the frog prince makes the best of his new life as he mates, raises a family, and instills a new kind of thinking in his frog family. Humorous situations and language problems will amuse young listeners. This story is useful in lessons about using humor in the language arts and in making comparisons with other frog prince stories.","Dutton Books","1992",,,"Donna Jo Napoli","Judy  Schachner","3 thru 5, 6 thru 8","English","Fantasy, Humor","Read Aloud",,"English-Language Arts/General","English-Language Arts/Literary Elements",,
"2513","Printer, The","In New York City in 1940, a young boy talks about his deaf father, who loves his job as a printer with a big daily newspaper. When a fire erupts in the noisy pressroom, he and his deaf colleagues use their hands to signal the danger to their other coworkers, and everyone escapes the inferno. Illustrated with handsome paintings. Concludes with notes about the history of printing, the use of American Sign Language, and the author’s own deaf father, also a printer.","Peachtree Publishers","2003",,,"Myron Uhlberg","Henri Sorensen","K thru 2, 3 thru 5","English","Fiction","Picture Book",,"Diversity","History/Social Science","HSS K.3, HSS 1.4",
"1999","Priscilla’s Paw de Deux","A rat’s ambition to become a ballerina is tested when she discovers that a prowling “watch cat” also lives in the dance studio where she practices. The illustrations are filled with comical details and capture the ballet poses accurately, whether the dancers are humans or rats. Sequel to PRISCILLA AND ROSY (2001).","Fitzhenry & Whiteside","2002",,,"Sharon Jennings","Linda Hendry","3 thru 5","English","Fiction","Picture Book",,"Dance","Visual and Performing Arts","VAPA D PreK-12.2",
"2045","Private Joel and the Sewell Mountain Seder","Based on a true story of a Union soldier in the Civil War who was unable to go home for the Passover Seder and how the soldiers created a Passover together. The participation of three former slaves who had become members of the soldiers’ company gave special meaning to this celebration of freedom. Illustrated with paintings that blend realistic and abstract styles.","Kar-Ben Publishing","2008",,,"Bryna J. Fireside","Shawn Costello","3 thru 5","English","Historical Fiction","Picture Book, Read Aloud","Jewish/Jewish American","American History, War","History/Social Science",,
"16859","Project Mulberry","Julia, a Korean American new in her neighborhood, makes friends with Patrick. Together they begin a school project on animal husbandry. With the help of Julia's mother, they design a silkworm project. Information about raising silkworms is described throughout the story. Interspersed between chapters are interesting chats between the fictional Julia and the author, in which they discuss the story within the story.","Clarion Books","2005",,,"Linda Sue Park",,"3 thru 5, 6 thru 8","English","Fiction",,,"Life Science (Biology)","History/Social Science, English-Language Arts/Writing, Science","LS 5.2",
"16851","Project Ultra Swan","The author describes in text and photographs the life of trumpeter swans and how they nearly became extinct. The efforts to reintroduce them to the Northeastern U.S. and help them relearn migration routes are described. Insights into the environments and the scientific process are provided. This book is a part of the Scientists in the Field series.","Houghton Mifflin","2002",,,"Elinor Osborn","Elinor Osborn","3 thru 5","English","Nonfiction","Photo Essay",,"Life Science (Biology)","Science","LS 4.3",
"16415","Prometheus Project: Trapped, The","This fast-paced adventure story is about Ryan and Regan Resnick, two children who lament the family's move from San Diego to rural Pennsylvania. Their scientist parents will not reveal why they uprooted the family so quickly. When Ryan overhears their parents talking, he decides to explore this strange situation. The children discover more than they bargained for and experience danger, possible aliens, and a strange, underground world. They use the scientific method and information problem solving to come to conclusions throughout the story. A follow-up class discussion could address the ethics of scientific discovery.","DNA Press","2004",,,"Douglas E. Richards","David  Cabot","3 thru 5","English","Science Fiction","Read Aloud",,"Life Science (Biology), Physical Science (Chemistry and Physics)","Science",,
"2130","Promises to Keep: How Jackie Robinson Changed America","A biography of baseball legend Jackie Robinson, the first African American to play in the major leagues, as told by his daughter. This compelling story highlights the role Jackie Robinson played in advancing the rights of blacks through his life and work. Generously illustrated with photographs and letters.","Scholastic","2004",,,"Sharon Robinson",,"3 thru 5","English","Biography/Autobiography",,"Black/African American","Physical Fitness","Physical Education","PE K-8.4",
"38782","Proverbios de todo el mundo (Proverbs from Far and Wide)","This collection of proverbs from around the world expresses basic truths and practical ideas with humor and cleverness. Each proverb is accompanied by an amusing color illustrations with appropriate national and cultural identifications.","Barcelona: Ediciones Destino","1998",,"Xavier  Roca-Ferrer","Axel Scheffler","Axel  Scheffler","3 thru 5, 6 thru 8","Spanish","Narrative Nonfiction",,,"English-Language Arts/General","English-Language Arts/General ",,
"2495","Puff, the Magic Dragon","The adventures of a boy, Jackie Paper, and his dragon friend are recounted in this classic song from the 1960s. At the end of this story, Jackie’s daughter takes his place as Puff’s best buddy, making the ending less melancholy than the original song. The book features bright, acrylic-on-linen illustrations and includes an audio CD of “Puff” and two other songs sung by Peter Yarrow and his daughter.","Sterling Publishing","2007",,,"Lenny Lipton, Peter Yarrow","Eric Puybaret","K thru 2, 3 thru 5","English","Fiction","Picture Book, Read Aloud",,"Music","Visual and Performing Arts","VAPA M PreK-12.2, VAPA M PreK-12.3",
"16635","Puffins Are Back","This selection contains a simple introduction to the physical characteristics, life cycle, and natural environment of the puffins living off the coast of Maine. Also included is information about how National Audubon Society scientists have worked since 1969 to ensure the survival of this species.","HarperCollins","1991",,,"Gail Gibbons","Gail  Gibbons","K thru 2, 3 thru 5","English","Nonfiction","Picture Book, Read Aloud",,"Life Science (Biology)","Science","LS K.2, LS 1.2, LS 2.2, LS 3.3",
"41183","Punctuation Takes a Vacation","On a very hot day, Mr. Wright, a teacher, decides to give punctuation a vacation. The punctuation marks are insulted and rush out the door. When Mr. Wright’s class returns, the students realize that “nothing made sense without punctuation.” Soon the class begins to receive postcards from the various punctuation marks. The class begs them to come back, and order is reinstated. Vibrant acrylic paintings enhance this entertaining look at punctuation. The rules of punctuation are provided at the end of the book.","Holiday House","2003",,,"Robin Pulver","Lynn Rowe Reed","K thru 2, 3 thru 5","English","Fiction, Humor","Picture Book",,"English-Language Arts/General","English-Language Arts/General , English-Language Arts/Vocabulary, English-Language Arts/Writing",,
"41207","Punished!","Logan is roughhousing in the library and bumps into an older gentleman, Professor Wordsworth, who punishes him by placing a curse on him. Everything that comes out of Logan’s mouth is a really bad pun. His family and friends think he’s a smart aleck, and Logan is desperate to lift the curse. Professor Wordsworth tells him the only way to break the curse is to collect examples of palindromes, oxymorons, and anagrams. The many examples of wordplay in the story make this a good read-aloud choice.","Darby Creek","2006",,,"David Lubar",,"3 thru 5","English","Fiction, Humor",,,"English-Language Arts/General","English-Language Arts/General ",,
"2572","Punk Farm","While Farmer Joe gets ready for bed, his animals tune their instruments to perform their version of “Old MacDonald Had a Farm.” The book is illustrated with cartoon-style artwork on single- and double-page spreads. The sequel is PUNK FARM: ON TOUR.","Alfred A. Knopf","2005",,,"Jarrett J. Krosoczka","Jarrett J. Krosoczka","K thru 2, 3 thru 5","English","Fiction","Picture Book, Read Aloud",,"Music","Visual and Performing Arts","VAPA M PreK-12.3",
"2573","Punk Farm: On Tour","While Farmer Joe attends the National Tractor Society Conference in Reno, his animals go on tour in a broken-down van, performing as a band called Punk Farm. As they cross the United States, they perform various renditions of “The Wheels on the Bus.” Illustrated with acrylic artwork featuring the animals sporting “shades” (sunglasses). This is the sequel to PUNK FARM. The book provides maps on endpapers.
","Alfred A. Knopf","2007",,,"Jarrett J. Krosoczka","Jarrett J. Krosczka","K thru 2, 3 thru 5","English","Fiction","Picture Book, Read Aloud",,"Music","Visual and Performing Arts","VAPA M PreK-12.3",
"36310","Pushing Up the Sky: Seven Native Plays for Children","This collection of seven Native American plays is adapted from different traditional tales and is filled with heroes and tricksters, comedy and drama. The plays are suitable for elementary audiences.","Duak","2000",,,"Joseph Bruchac","Teresa  Flavin","3 thru 5","English","Drama",,"Native American","English-Language Arts/General","English-Language Arts/Literary Elements",,
"38471","Puss in Boots","In this richly illustrated version of the French fairy tale, a cat cleverly arranges for his master to win the hand of the princess in marriage, along with a royal fortune. The artwork in this selection represents various perspectives, including that of Puss in Boots, allowing readers to identify with the characters.","Farrar, Straus & Giroux","1990",,,"Charles Perrault","Fred  Marcellino","K thru 2, 3 thru 5","English","Fairy Tale, Folklore","Picture Book",,"English-Language Arts/General","English-Language Arts/General ",,"Caldecott Honor"
"2195","Quake! Disaster in San Francisco, 1906","During the 1906 San Francisco earthquake, a thirteen-year-old Jewish boy named Jacob is separated from his father and younger sister. Jacob rescues Chang, a Chinese boy, from a crushed building, and together the boys look for their family members. The narration gives a vivid picture of both the destruction of the earthquake and the resourcefulness of the survivors.","Pelican Publishing","2004",,,"Gail Langer Karwoski","Robert Andrew Papp","3 thru 5","English","Historical Fiction","Read Aloud","Chinese/Chinese American, Jewish/Jewish American","American History, Diversity, Earth Science","History/Social Science","HSS 4.4",
"41280","Queen of the Falls","At the turn of the twentieth century, Annie Edson Taylor, widowed and elderly, decides she'll go over Niagara Falls in a barrel, a feat never before attempted. Though the stunt seems miraculous, Van Allsburg's matter-of-fact narrative emphasizes her advanced technical planning. Sepia-toned illustrations depict Annie as prim and proper but also convey her grit and determination.","Houghton Mifflin Books for Children","2011",,,"Chris Van Allsburg",,"3 thru 5","English","Biography/Autobiography, Narrative Nonfiction, Nonfiction","Picture Book, Read Aloud",,"American History, Geography, Women’s Studies","History/Social Science, English-Language Arts/General ",,"California Young Reader Medal"
"40685","Queen of the Falls","Presents the true story of Annie Edson Taylor’s daring plunge over Niagara Falls in a wooden barrel in 1901. The sixty-two-year-old Edson Taylor, a former charm-school teacher, hoped to gain fame and avoid the poorhouse by becoming the first person to go over Niagara Falls. She did not gain a fortune, but she was proud of her accomplishment. Van Allsburg’s signature artwork, rendered in sepia, captures the high drama and excitement of this adventure. Includes an author’s note and a brief biography.","Houghton Mifflin","2011",,,"Chris Van Allsburg","Chris Van Allsburg","3 thru 5","English","Narrative Nonfiction","Picture Book",,"American History, Global Historical Events and Figures, Women’s Studies","English-Language Arts/General ",,
"39401","Queen's Progress: An Elizabethan Alphabet, The","Every summer, Elizabeth I, Queen of England, goes on a holiday known as the royal progress. As she and her entourage travel through the English countryside, they meet with Adventure (A), Bear (B), and so on until all of the letters of the alphabet are presented. Both the illustrations and the text bring to the reader many details of country and courtly life in Elizabethan England. California author and illustrator.","Viking Press","2003",,,"Celeste Davidson Mannis","Bagram  Ibatoulline","3 thru 5, 6 thru 8","English","Nonfiction","Alphabet Book, Picture Book",,"English-Language Arts/General","History/Social Science, English-Language Arts/Vocabulary",,
"38783","Querido senor Henshaw (Dear Mr. Henshaw)","Leigh Botts, now a sixth-grader, began writing to his favorite author, Boyd Henshaw, when Leigh was in the second grade. The reader journeys with Leigh and learns how he adjusts to new situations, including the absence of his father from the home. California author. English version available.","William Morrow and Company","1998",,"Amalia  Martin-Gamero","Beverly Cleary","Paul O.  Zelinsky","3 thru 5, 6 thru 8","Spanish","Fiction",,,"English-Language Arts/General","English-Language Arts/General ",,"Christopher Award, Newbery Winner"
"39992","Quest for the Tree Kangaroo: An Expedition to the Cloud Forest of New Guinea","Author Sy Montgomery and photographer Nic Bishop travel to the ancient forests of Papua New Guinea in search of the rare Matschie’s tree kangaroo. With a team of scientists and local guides, they make their way through difficult terrain to find, tag, and study these rare animals. End materials include advice for young naturalists, Web sites for further research, an index, and a glossary of words from Tok Pisin, the language of the native guides. Part of the “Scientists in the Field” series.","Houghton Mifflin","2006",,,"Sy Montgomery","Nic Bishop","3 thru 5, 6 thru 8","English","Nonfiction","Photo Essay",,"English-Language Arts/General, Life Science (Biology)","Science","LS 4.3","Orbis Pictus Award, Robert F. Sibert Award"
